agreement	disagreement	number	subject_index	verb_index	completed
Het meisje nabij Barbara ontmoedigt	Het meisje nabij Barbara ontmoedigen	singular	1	4	Het meisje nabij Barbara ontmoedigt de persoon.
Het meisje nabij Barbara begrijpt	Het meisje nabij Barbara begrijpen	singular	1	4	Het meisje nabij Barbara begrijpt de persoon.
Het meisje nabij Barbara verwart	Het meisje nabij Barbara verwarren	singular	1	4	Het meisje nabij Barbara verwart de persoon.
Het meisje nabij Barbara bemoedigt	Het meisje nabij Barbara bemoedigen	singular	1	4	Het meisje nabij Barbara bemoedigt de persoon.
Het meisje nabij Barbara bekritiseert	Het meisje nabij Barbara bekritiseren	singular	1	4	Het meisje nabij Barbara bekritiseert de persoon.
Het meisje nabij Barbara inspireert	Het meisje nabij Barbara inspireren	singular	1	4	Het meisje nabij Barbara inspireert de persoon.
Het meisje nabij Barbara vermijdt	Het meisje nabij Barbara vermijden	singular	1	4	Het meisje nabij Barbara vermijdt de persoon.
Het meisje nabij Barbara observeert	Het meisje nabij Barbara observeren	singular	1	4	Het meisje nabij Barbara observeert de persoon.
Het meisje nabij Barbara groet	Het meisje nabij Barbara groeten	singular	1	4	Het meisje nabij Barbara groet de persoon.
Het meisje nabij Barbara onthoudt	Het meisje nabij Barbara onthouden	singular	1	4	Het meisje nabij Barbara onthoudt de persoon.
Het meisje nabij Barbara kent	Het meisje nabij Barbara kennen	singular	1	4	Het meisje nabij Barbara kent de persoon.
Het meisje nabij Pat bewondert	Het meisje nabij Pat bewonderen	singular	1	4	Het meisje nabij Pat bewondert de persoon.
Het meisje nabij Pat stimuleert	Het meisje nabij Pat stimuleren	singular	1	4	Het meisje nabij Pat stimuleert de persoon.
Het meisje nabij Pat ontmoedigt	Het meisje nabij Pat ontmoedigen	singular	1	4	Het meisje nabij Pat ontmoedigt de persoon.
Het meisje nabij Pat begrijpt	Het meisje nabij Pat begrijpen	singular	1	4	Het meisje nabij Pat begrijpt de persoon.
Het meisje nabij Pat verwart	Het meisje nabij Pat verwarren	singular	1	4	Het meisje nabij Pat verwart de persoon.
Het meisje nabij Pat bemoedigt	Het meisje nabij Pat bemoedigen	singular	1	4	Het meisje nabij Pat bemoedigt de persoon.
Het meisje nabij Pat bekritiseert	Het meisje nabij Pat bekritiseren	singular	1	4	Het meisje nabij Pat bekritiseert de persoon.
Het meisje nabij Pat inspireert	Het meisje nabij Pat inspireren	singular	1	4	Het meisje nabij Pat inspireert de persoon.
Het meisje nabij Pat vermijdt	Het meisje nabij Pat vermijden	singular	1	4	Het meisje nabij Pat vermijdt de persoon.
Het meisje nabij Pat observeert	Het meisje nabij Pat observeren	singular	1	4	Het meisje nabij Pat observeert de persoon.
Het meisje nabij Pat groet	Het meisje nabij Pat groeten	singular	1	4	Het meisje nabij Pat groet de persoon.
Het meisje nabij Pat onthoudt	Het meisje nabij Pat onthouden	singular	1	4	Het meisje nabij Pat onthoudt de persoon.
Het meisje nabij Pat kent	Het meisje nabij Pat kennen	singular	1	4	Het meisje nabij Pat kent de persoon.
Het meisje nabij Bill bewondert	Het meisje nabij Bill bewonderen	singular	1	4	Het meisje nabij Bill bewondert de persoon.
Het meisje nabij Bill stimuleert	Het meisje nabij Bill stimuleren	singular	1	4	Het meisje nabij Bill stimuleert de persoon.
Het meisje nabij Bill ontmoedigt	Het meisje nabij Bill ontmoedigen	singular	1	4	Het meisje nabij Bill ontmoedigt de persoon.
Het meisje nabij Bill begrijpt	Het meisje nabij Bill begrijpen	singular	1	4	Het meisje nabij Bill begrijpt de persoon.
Het meisje nabij Bill verwart	Het meisje nabij Bill verwarren	singular	1	4	Het meisje nabij Bill verwart de persoon.
Het meisje nabij Bill bemoedigt	Het meisje nabij Bill bemoedigen	singular	1	4	Het meisje nabij Bill bemoedigt de persoon.
Het meisje nabij Bill bekritiseert	Het meisje nabij Bill bekritiseren	singular	1	4	Het meisje nabij Bill bekritiseert de persoon.
Het meisje nabij Bill inspireert	Het meisje nabij Bill inspireren	singular	1	4	Het meisje nabij Bill inspireert de persoon.
Het meisje nabij Bill vermijdt	Het meisje nabij Bill vermijden	singular	1	4	Het meisje nabij Bill vermijdt de persoon.
Het meisje nabij Bill observeert	Het meisje nabij Bill observeren	singular	1	4	Het meisje nabij Bill observeert de persoon.
Het meisje nabij Bill groet	Het meisje nabij Bill groeten	singular	1	4	Het meisje nabij Bill groet de persoon.
Het meisje nabij Bill onthoudt	Het meisje nabij Bill onthouden	singular	1	4	Het meisje nabij Bill onthoudt de persoon.
Het meisje nabij Bill kent	Het meisje nabij Bill kennen	singular	1	4	Het meisje nabij Bill kent de persoon.
Het meisje nabij Bob bewondert	Het meisje nabij Bob bewonderen	singular	1	4	Het meisje nabij Bob bewondert de persoon.
Het meisje nabij Bob stimuleert	Het meisje nabij Bob stimuleren	singular	1	4	Het meisje nabij Bob stimuleert de persoon.
Het meisje nabij Bob ontmoedigt	Het meisje nabij Bob ontmoedigen	singular	1	4	Het meisje nabij Bob ontmoedigt de persoon.
Het meisje nabij Bob begrijpt	Het meisje nabij Bob begrijpen	singular	1	4	Het meisje nabij Bob begrijpt de persoon.
Het meisje nabij Bob verwart	Het meisje nabij Bob verwarren	singular	1	4	Het meisje nabij Bob verwart de persoon.
Het meisje nabij Bob bemoedigt	Het meisje nabij Bob bemoedigen	singular	1	4	Het meisje nabij Bob bemoedigt de persoon.
Het meisje nabij Bob bekritiseert	Het meisje nabij Bob bekritiseren	singular	1	4	Het meisje nabij Bob bekritiseert de persoon.
Het meisje nabij Bob inspireert	Het meisje nabij Bob inspireren	singular	1	4	Het meisje nabij Bob inspireert de persoon.
Het meisje nabij Bob vermijdt	Het meisje nabij Bob vermijden	singular	1	4	Het meisje nabij Bob vermijdt de persoon.
Het meisje nabij Bob observeert	Het meisje nabij Bob observeren	singular	1	4	Het meisje nabij Bob observeert de persoon.
Het meisje nabij Bob groet	Het meisje nabij Bob groeten	singular	1	4	Het meisje nabij Bob groet de persoon.
Het meisje nabij Bob onthoudt	Het meisje nabij Bob onthouden	singular	1	4	Het meisje nabij Bob onthoudt de persoon.
Het meisje nabij Bob kent	Het meisje nabij Bob kennen	singular	1	4	Het meisje nabij Bob kent de persoon.
Het meisje nabij Sue bewondert	Het meisje nabij Sue bewonderen	singular	1	4	Het meisje nabij Sue bewondert de persoon.
Het meisje nabij Sue stimuleert	Het meisje nabij Sue stimuleren	singular	1	4	Het meisje nabij Sue stimuleert de persoon.
Het meisje nabij Sue ontmoedigt	Het meisje nabij Sue ontmoedigen	singular	1	4	Het meisje nabij Sue ontmoedigt de persoon.
Het meisje nabij Sue begrijpt	Het meisje nabij Sue begrijpen	singular	1	4	Het meisje nabij Sue begrijpt de persoon.
Het meisje nabij Sue verwart	Het meisje nabij Sue verwarren	singular	1	4	Het meisje nabij Sue verwart de persoon.
Het meisje nabij Sue bemoedigt	Het meisje nabij Sue bemoedigen	singular	1	4	Het meisje nabij Sue bemoedigt de persoon.
Het meisje nabij Sue bekritiseert	Het meisje nabij Sue bekritiseren	singular	1	4	Het meisje nabij Sue bekritiseert de persoon.
Het meisje nabij Sue inspireert	Het meisje nabij Sue inspireren	singular	1	4	Het meisje nabij Sue inspireert de persoon.
Het meisje nabij Sue vermijdt	Het meisje nabij Sue vermijden	singular	1	4	Het meisje nabij Sue vermijdt de persoon.
Het meisje nabij Sue observeert	Het meisje nabij Sue observeren	singular	1	4	Het meisje nabij Sue observeert de persoon.
Het meisje nabij Sue groet	Het meisje nabij Sue groeten	singular	1	4	Het meisje nabij Sue groet de persoon.
Het meisje nabij Sue onthoudt	Het meisje nabij Sue onthouden	singular	1	4	Het meisje nabij Sue onthoudt de persoon.
Het meisje nabij Sue kent	Het meisje nabij Sue kennen	singular	1	4	Het meisje nabij Sue kent de persoon.
Het meisje nabij Mary bewondert	Het meisje nabij Mary bewonderen	singular	1	4	Het meisje nabij Mary bewondert de persoon.
Het meisje nabij Mary stimuleert	Het meisje nabij Mary stimuleren	singular	1	4	Het meisje nabij Mary stimuleert de persoon.
Het meisje nabij Mary ontmoedigt	Het meisje nabij Mary ontmoedigen	singular	1	4	Het meisje nabij Mary ontmoedigt de persoon.
Het meisje nabij Mary begrijpt	Het meisje nabij Mary begrijpen	singular	1	4	Het meisje nabij Mary begrijpt de persoon.
Het meisje nabij Mary verwart	Het meisje nabij Mary verwarren	singular	1	4	Het meisje nabij Mary verwart de persoon.
Het meisje nabij Mary bemoedigt	Het meisje nabij Mary bemoedigen	singular	1	4	Het meisje nabij Mary bemoedigt de persoon.
Het meisje nabij Mary bekritiseert	Het meisje nabij Mary bekritiseren	singular	1	4	Het meisje nabij Mary bekritiseert de persoon.
Het meisje nabij Mary inspireert	Het meisje nabij Mary inspireren	singular	1	4	Het meisje nabij Mary inspireert de persoon.
Het meisje nabij Mary vermijdt	Het meisje nabij Mary vermijden	singular	1	4	Het meisje nabij Mary vermijdt de persoon.
Het meisje nabij Mary observeert	Het meisje nabij Mary observeren	singular	1	4	Het meisje nabij Mary observeert de persoon.
Het meisje nabij Mary groet	Het meisje nabij Mary groeten	singular	1	4	Het meisje nabij Mary groet de persoon.
Het meisje nabij Mary onthoudt	Het meisje nabij Mary onthouden	singular	1	4	Het meisje nabij Mary onthoudt de persoon.
Het meisje nabij Mary kent	Het meisje nabij Mary kennen	singular	1	4	Het meisje nabij Mary kent de persoon.
Het meisje boven Barbara bewondert	Het meisje boven Barbara bewonderen	singular	1	4	Het meisje boven Barbara bewondert de persoon.
Het meisje boven Barbara stimuleert	Het meisje boven Barbara stimuleren	singular	1	4	Het meisje boven Barbara stimuleert de persoon.
Het meisje boven Barbara ontmoedigt	Het meisje boven Barbara ontmoedigen	singular	1	4	Het meisje boven Barbara ontmoedigt de persoon.
Het meisje boven Barbara begrijpt	Het meisje boven Barbara begrijpen	singular	1	4	Het meisje boven Barbara begrijpt de persoon.
Het meisje boven Barbara verwart	Het meisje boven Barbara verwarren	singular	1	4	Het meisje boven Barbara verwart de persoon.
Het meisje boven Barbara bemoedigt	Het meisje boven Barbara bemoedigen	singular	1	4	Het meisje boven Barbara bemoedigt de persoon.
Het meisje boven Barbara bekritiseert	Het meisje boven Barbara bekritiseren	singular	1	4	Het meisje boven Barbara bekritiseert de persoon.
Het meisje boven Barbara inspireert	Het meisje boven Barbara inspireren	singular	1	4	Het meisje boven Barbara inspireert de persoon.
Het meisje boven Barbara vermijdt	Het meisje boven Barbara vermijden	singular	1	4	Het meisje boven Barbara vermijdt de persoon.
Het meisje boven Barbara observeert	Het meisje boven Barbara observeren	singular	1	4	Het meisje boven Barbara observeert de persoon.
Het meisje boven Barbara groet	Het meisje boven Barbara groeten	singular	1	4	Het meisje boven Barbara groet de persoon.
Het meisje boven Barbara onthoudt	Het meisje boven Barbara onthouden	singular	1	4	Het meisje boven Barbara onthoudt de persoon.
Het meisje boven Barbara kent	Het meisje boven Barbara kennen	singular	1	4	Het meisje boven Barbara kent de persoon.
Het meisje boven Pat bewondert	Het meisje boven Pat bewonderen	singular	1	4	Het meisje boven Pat bewondert de persoon.
Het meisje boven Pat stimuleert	Het meisje boven Pat stimuleren	singular	1	4	Het meisje boven Pat stimuleert de persoon.
Het meisje boven Pat ontmoedigt	Het meisje boven Pat ontmoedigen	singular	1	4	Het meisje boven Pat ontmoedigt de persoon.
Het meisje boven Pat begrijpt	Het meisje boven Pat begrijpen	singular	1	4	Het meisje boven Pat begrijpt de persoon.
Het meisje boven Pat verwart	Het meisje boven Pat verwarren	singular	1	4	Het meisje boven Pat verwart de persoon.
Het meisje boven Pat bemoedigt	Het meisje boven Pat bemoedigen	singular	1	4	Het meisje boven Pat bemoedigt de persoon.
Het meisje boven Pat bekritiseert	Het meisje boven Pat bekritiseren	singular	1	4	Het meisje boven Pat bekritiseert de persoon.
Het meisje boven Pat inspireert	Het meisje boven Pat inspireren	singular	1	4	Het meisje boven Pat inspireert de persoon.
Het meisje boven Pat vermijdt	Het meisje boven Pat vermijden	singular	1	4	Het meisje boven Pat vermijdt de persoon.
Het meisje boven Pat observeert	Het meisje boven Pat observeren	singular	1	4	Het meisje boven Pat observeert de persoon.
Het meisje boven Pat groet	Het meisje boven Pat groeten	singular	1	4	Het meisje boven Pat groet de persoon.
Het meisje boven Pat onthoudt	Het meisje boven Pat onthouden	singular	1	4	Het meisje boven Pat onthoudt de persoon.
Het meisje boven Pat kent	Het meisje boven Pat kennen	singular	1	4	Het meisje boven Pat kent de persoon.
Het meisje boven Bill bewondert	Het meisje boven Bill bewonderen	singular	1	4	Het meisje boven Bill bewondert de persoon.
Het meisje boven Bill stimuleert	Het meisje boven Bill stimuleren	singular	1	4	Het meisje boven Bill stimuleert de persoon.
Het meisje boven Bill ontmoedigt	Het meisje boven Bill ontmoedigen	singular	1	4	Het meisje boven Bill ontmoedigt de persoon.
Het meisje boven Bill begrijpt	Het meisje boven Bill begrijpen	singular	1	4	Het meisje boven Bill begrijpt de persoon.
Het meisje boven Bill verwart	Het meisje boven Bill verwarren	singular	1	4	Het meisje boven Bill verwart de persoon.
Het meisje boven Bill bemoedigt	Het meisje boven Bill bemoedigen	singular	1	4	Het meisje boven Bill bemoedigt de persoon.
Het meisje boven Bill bekritiseert	Het meisje boven Bill bekritiseren	singular	1	4	Het meisje boven Bill bekritiseert de persoon.
Het meisje boven Bill inspireert	Het meisje boven Bill inspireren	singular	1	4	Het meisje boven Bill inspireert de persoon.
Het meisje boven Bill vermijdt	Het meisje boven Bill vermijden	singular	1	4	Het meisje boven Bill vermijdt de persoon.
Het meisje boven Bill observeert	Het meisje boven Bill observeren	singular	1	4	Het meisje boven Bill observeert de persoon.
Het meisje boven Bill groet	Het meisje boven Bill groeten	singular	1	4	Het meisje boven Bill groet de persoon.
Het meisje boven Bill onthoudt	Het meisje boven Bill onthouden	singular	1	4	Het meisje boven Bill onthoudt de persoon.
Het meisje boven Bill kent	Het meisje boven Bill kennen	singular	1	4	Het meisje boven Bill kent de persoon.
Het meisje boven Bob bewondert	Het meisje boven Bob bewonderen	singular	1	4	Het meisje boven Bob bewondert de persoon.
Het meisje boven Bob stimuleert	Het meisje boven Bob stimuleren	singular	1	4	Het meisje boven Bob stimuleert de persoon.
Het meisje boven Bob ontmoedigt	Het meisje boven Bob ontmoedigen	singular	1	4	Het meisje boven Bob ontmoedigt de persoon.
Het meisje boven Bob begrijpt	Het meisje boven Bob begrijpen	singular	1	4	Het meisje boven Bob begrijpt de persoon.
Het meisje boven Bob verwart	Het meisje boven Bob verwarren	singular	1	4	Het meisje boven Bob verwart de persoon.
Het meisje boven Bob bemoedigt	Het meisje boven Bob bemoedigen	singular	1	4	Het meisje boven Bob bemoedigt de persoon.
Het meisje boven Bob bekritiseert	Het meisje boven Bob bekritiseren	singular	1	4	Het meisje boven Bob bekritiseert de persoon.
Het meisje boven Bob inspireert	Het meisje boven Bob inspireren	singular	1	4	Het meisje boven Bob inspireert de persoon.
Het meisje boven Bob vermijdt	Het meisje boven Bob vermijden	singular	1	4	Het meisje boven Bob vermijdt de persoon.
Het meisje boven Bob observeert	Het meisje boven Bob observeren	singular	1	4	Het meisje boven Bob observeert de persoon.
Het meisje boven Bob groet	Het meisje boven Bob groeten	singular	1	4	Het meisje boven Bob groet de persoon.
Het meisje boven Bob onthoudt	Het meisje boven Bob onthouden	singular	1	4	Het meisje boven Bob onthoudt de persoon.
Het meisje boven Bob kent	Het meisje boven Bob kennen	singular	1	4	Het meisje boven Bob kent de persoon.
Het meisje boven Sue bewondert	Het meisje boven Sue bewonderen	singular	1	4	Het meisje boven Sue bewondert de persoon.
Het meisje boven Sue stimuleert	Het meisje boven Sue stimuleren	singular	1	4	Het meisje boven Sue stimuleert de persoon.
Het meisje boven Sue ontmoedigt	Het meisje boven Sue ontmoedigen	singular	1	4	Het meisje boven Sue ontmoedigt de persoon.
Het meisje boven Sue begrijpt	Het meisje boven Sue begrijpen	singular	1	4	Het meisje boven Sue begrijpt de persoon.
Het meisje boven Sue verwart	Het meisje boven Sue verwarren	singular	1	4	Het meisje boven Sue verwart de persoon.
Het meisje boven Sue bemoedigt	Het meisje boven Sue bemoedigen	singular	1	4	Het meisje boven Sue bemoedigt de persoon.
Het meisje boven Sue bekritiseert	Het meisje boven Sue bekritiseren	singular	1	4	Het meisje boven Sue bekritiseert de persoon.
Het meisje boven Sue inspireert	Het meisje boven Sue inspireren	singular	1	4	Het meisje boven Sue inspireert de persoon.
