agreement	disagreement	number	subject_index	verb_index	completed
De vriend achter het raam stimuleert	De vriend achter het raam stimuleren	singular	1	5	De vriend achter het raam stimuleert de persoon waarschijnlijk.
De vriend achter het raam bewondert	De vriend achter het raam bewonderen	singular	1	5	De vriend achter het raam bewondert de persoon waarschijnlijk.
De vriend achter het raam kent	De vriend achter het raam kennen	singular	1	5	De vriend achter het raam kent de persoon waarschijnlijk.
De vriend achter het raam ontmoedigt	De vriend achter het raam ontmoedigen	singular	1	5	De vriend achter het raam ontmoedigt de persoon waarschijnlijk.
De vriend achter het raam inspireert	De vriend achter het raam inspireren	singular	1	5	De vriend achter het raam inspireert de persoon waarschijnlijk.
De vriend achter het raam observeert	De vriend achter het raam observeren	singular	1	5	De vriend achter het raam observeert de persoon waarschijnlijk.
De vriend achter het raam groet	De vriend achter het raam groeten	singular	1	5	De vriend achter het raam groet de persoon waarschijnlijk.
De vriend achter het raam verwart	De vriend achter het raam verwarren	singular	1	5	De vriend achter het raam verwart de persoon openlijk.
De vriend achter het raam stimuleert	De vriend achter het raam stimuleren	singular	1	5	De vriend achter het raam stimuleert de persoon openlijk.
De vriend achter het raam bewondert	De vriend achter het raam bewonderen	singular	1	5	De vriend achter het raam bewondert de persoon openlijk.
De vriend achter het raam kent	De vriend achter het raam kennen	singular	1	5	De vriend achter het raam kent de persoon openlijk.
De vriend achter het raam ontmoedigt	De vriend achter het raam ontmoedigen	singular	1	5	De vriend achter het raam ontmoedigt de persoon openlijk.
De vriend achter het raam inspireert	De vriend achter het raam inspireren	singular	1	5	De vriend achter het raam inspireert de persoon openlijk.
De vriend achter het raam observeert	De vriend achter het raam observeren	singular	1	5	De vriend achter het raam observeert de persoon openlijk.
De vriend achter het raam groet	De vriend achter het raam groeten	singular	1	5	De vriend achter het raam groet de persoon openlijk.
De vriend achter het raam verwart	De vriend achter het raam verwarren	singular	1	5	De vriend achter het raam verwart de persoon zeker.
De vriend achter het raam stimuleert	De vriend achter het raam stimuleren	singular	1	5	De vriend achter het raam stimuleert de persoon zeker.
De vriend achter het raam bewondert	De vriend achter het raam bewonderen	singular	1	5	De vriend achter het raam bewondert de persoon zeker.
De vriend achter het raam kent	De vriend achter het raam kennen	singular	1	5	De vriend achter het raam kent de persoon zeker.
De vriend achter het raam ontmoedigt	De vriend achter het raam ontmoedigen	singular	1	5	De vriend achter het raam ontmoedigt de persoon zeker.
De vriend achter het raam inspireert	De vriend achter het raam inspireren	singular	1	5	De vriend achter het raam inspireert de persoon zeker.
De vriend achter het raam observeert	De vriend achter het raam observeren	singular	1	5	De vriend achter het raam observeert de persoon zeker.
De vriend achter het raam groet	De vriend achter het raam groeten	singular	1	5	De vriend achter het raam groet de persoon zeker.
De vriend achter de fiets verwart	De vriend achter de fiets verwarren	singular	1	5	De vriend achter de fiets verwart de persoon voorzichtig.
De vriend achter de fiets stimuleert	De vriend achter de fiets stimuleren	singular	1	5	De vriend achter de fiets stimuleert de persoon voorzichtig.
De vriend achter de fiets bewondert	De vriend achter de fiets bewonderen	singular	1	5	De vriend achter de fiets bewondert de persoon voorzichtig.
De vriend achter de fiets kent	De vriend achter de fiets kennen	singular	1	5	De vriend achter de fiets kent de persoon voorzichtig.
De vriend achter de fiets ontmoedigt	De vriend achter de fiets ontmoedigen	singular	1	5	De vriend achter de fiets ontmoedigt de persoon voorzichtig.
De vriend achter de fiets inspireert	De vriend achter de fiets inspireren	singular	1	5	De vriend achter de fiets inspireert de persoon voorzichtig.
De vriend achter de fiets observeert	De vriend achter de fiets observeren	singular	1	5	De vriend achter de fiets observeert de persoon voorzichtig.
De vriend achter de fiets groet	De vriend achter de fiets groeten	singular	1	5	De vriend achter de fiets groet de persoon voorzichtig.
De vriend achter de fiets verwart	De vriend achter de fiets verwarren	singular	1	5	De vriend achter de fiets verwart de persoon waarschijnlijk.
De vriend achter de fiets stimuleert	De vriend achter de fiets stimuleren	singular	1	5	De vriend achter de fiets stimuleert de persoon waarschijnlijk.
De vriend achter de fiets bewondert	De vriend achter de fiets bewonderen	singular	1	5	De vriend achter de fiets bewondert de persoon waarschijnlijk.
De vriend achter de fiets kent	De vriend achter de fiets kennen	singular	1	5	De vriend achter de fiets kent de persoon waarschijnlijk.
De vriend achter de fiets ontmoedigt	De vriend achter de fiets ontmoedigen	singular	1	5	De vriend achter de fiets ontmoedigt de persoon waarschijnlijk.
De vriend achter de fiets inspireert	De vriend achter de fiets inspireren	singular	1	5	De vriend achter de fiets inspireert de persoon waarschijnlijk.
De vriend achter de fiets observeert	De vriend achter de fiets observeren	singular	1	5	De vriend achter de fiets observeert de persoon waarschijnlijk.
De vriend achter de fiets groet	De vriend achter de fiets groeten	singular	1	5	De vriend achter de fiets groet de persoon waarschijnlijk.
De vriend achter de fiets verwart	De vriend achter de fiets verwarren	singular	1	5	De vriend achter de fiets verwart de persoon openlijk.
De vriend achter de fiets stimuleert	De vriend achter de fiets stimuleren	singular	1	5	De vriend achter de fiets stimuleert de persoon openlijk.
De vriend achter de fiets bewondert	De vriend achter de fiets bewonderen	singular	1	5	De vriend achter de fiets bewondert de persoon openlijk.
De vriend achter de fiets kent	De vriend achter de fiets kennen	singular	1	5	De vriend achter de fiets kent de persoon openlijk.
De vriend achter de fiets ontmoedigt	De vriend achter de fiets ontmoedigen	singular	1	5	De vriend achter de fiets ontmoedigt de persoon openlijk.
De vriend achter de fiets inspireert	De vriend achter de fiets inspireren	singular	1	5	De vriend achter de fiets inspireert de persoon openlijk.
De vriend achter de fiets observeert	De vriend achter de fiets observeren	singular	1	5	De vriend achter de fiets observeert de persoon openlijk.
De vriend achter de fiets groet	De vriend achter de fiets groeten	singular	1	5	De vriend achter de fiets groet de persoon openlijk.
De vriend achter de fiets verwart	De vriend achter de fiets verwarren	singular	1	5	De vriend achter de fiets verwart de persoon zeker.
De vriend achter de fiets stimuleert	De vriend achter de fiets stimuleren	singular	1	5	De vriend achter de fiets stimuleert de persoon zeker.
De vriend achter de fiets bewondert	De vriend achter de fiets bewonderen	singular	1	5	De vriend achter de fiets bewondert de persoon zeker.
De vriend achter de fiets kent	De vriend achter de fiets kennen	singular	1	5	De vriend achter de fiets kent de persoon zeker.
De vriend achter de fiets ontmoedigt	De vriend achter de fiets ontmoedigen	singular	1	5	De vriend achter de fiets ontmoedigt de persoon zeker.
De vriend achter de fiets inspireert	De vriend achter de fiets inspireren	singular	1	5	De vriend achter de fiets inspireert de persoon zeker.
De vriend achter de fiets observeert	De vriend achter de fiets observeren	singular	1	5	De vriend achter de fiets observeert de persoon zeker.
De vriend achter de fiets groet	De vriend achter de fiets groeten	singular	1	5	De vriend achter de fiets groet de persoon zeker.
De vriend achter het bureau verwart	De vriend achter het bureau verwarren	singular	1	5	De vriend achter het bureau verwart de persoon voorzichtig.
De vriend achter het bureau stimuleert	De vriend achter het bureau stimuleren	singular	1	5	De vriend achter het bureau stimuleert de persoon voorzichtig.
De vriend achter het bureau bewondert	De vriend achter het bureau bewonderen	singular	1	5	De vriend achter het bureau bewondert de persoon voorzichtig.
De vriend achter het bureau kent	De vriend achter het bureau kennen	singular	1	5	De vriend achter het bureau kent de persoon voorzichtig.
De vriend achter het bureau ontmoedigt	De vriend achter het bureau ontmoedigen	singular	1	5	De vriend achter het bureau ontmoedigt de persoon voorzichtig.
De vriend achter het bureau inspireert	De vriend achter het bureau inspireren	singular	1	5	De vriend achter het bureau inspireert de persoon voorzichtig.
De vriend achter het bureau observeert	De vriend achter het bureau observeren	singular	1	5	De vriend achter het bureau observeert de persoon voorzichtig.
De vriend achter het bureau groet	De vriend achter het bureau groeten	singular	1	5	De vriend achter het bureau groet de persoon voorzichtig.
De vriend achter het bureau verwart	De vriend achter het bureau verwarren	singular	1	5	De vriend achter het bureau verwart de persoon waarschijnlijk.
De vriend achter het bureau stimuleert	De vriend achter het bureau stimuleren	singular	1	5	De vriend achter het bureau stimuleert de persoon waarschijnlijk.
De vriend achter het bureau bewondert	De vriend achter het bureau bewonderen	singular	1	5	De vriend achter het bureau bewondert de persoon waarschijnlijk.
De vriend achter het bureau kent	De vriend achter het bureau kennen	singular	1	5	De vriend achter het bureau kent de persoon waarschijnlijk.
De vriend achter het bureau ontmoedigt	De vriend achter het bureau ontmoedigen	singular	1	5	De vriend achter het bureau ontmoedigt de persoon waarschijnlijk.
De vriend achter het bureau inspireert	De vriend achter het bureau inspireren	singular	1	5	De vriend achter het bureau inspireert de persoon waarschijnlijk.
De vriend achter het bureau observeert	De vriend achter het bureau observeren	singular	1	5	De vriend achter het bureau observeert de persoon waarschijnlijk.
De vriend achter het bureau groet	De vriend achter het bureau groeten	singular	1	5	De vriend achter het bureau groet de persoon waarschijnlijk.
De vriend achter het bureau verwart	De vriend achter het bureau verwarren	singular	1	5	De vriend achter het bureau verwart de persoon openlijk.
De vriend achter het bureau stimuleert	De vriend achter het bureau stimuleren	singular	1	5	De vriend achter het bureau stimuleert de persoon openlijk.
De vriend achter het bureau bewondert	De vriend achter het bureau bewonderen	singular	1	5	De vriend achter het bureau bewondert de persoon openlijk.
De vriend achter het bureau kent	De vriend achter het bureau kennen	singular	1	5	De vriend achter het bureau kent de persoon openlijk.
De vriend achter het bureau ontmoedigt	De vriend achter het bureau ontmoedigen	singular	1	5	De vriend achter het bureau ontmoedigt de persoon openlijk.
De vriend achter het bureau inspireert	De vriend achter het bureau inspireren	singular	1	5	De vriend achter het bureau inspireert de persoon openlijk.
De vriend achter het bureau observeert	De vriend achter het bureau observeren	singular	1	5	De vriend achter het bureau observeert de persoon openlijk.
De vriend achter het bureau groet	De vriend achter het bureau groeten	singular	1	5	De vriend achter het bureau groet de persoon openlijk.
De vriend achter het bureau verwart	De vriend achter het bureau verwarren	singular	1	5	De vriend achter het bureau verwart de persoon zeker.
De vriend achter het bureau stimuleert	De vriend achter het bureau stimuleren	singular	1	5	De vriend achter het bureau stimuleert de persoon zeker.
De vriend achter het bureau bewondert	De vriend achter het bureau bewonderen	singular	1	5	De vriend achter het bureau bewondert de persoon zeker.
De vriend achter het bureau kent	De vriend achter het bureau kennen	singular	1	5	De vriend achter het bureau kent de persoon zeker.
De vriend achter het bureau ontmoedigt	De vriend achter het bureau ontmoedigen	singular	1	5	De vriend achter het bureau ontmoedigt de persoon zeker.
De vriend achter het bureau inspireert	De vriend achter het bureau inspireren	singular	1	5	De vriend achter het bureau inspireert de persoon zeker.
De vriend achter het bureau observeert	De vriend achter het bureau observeren	singular	1	5	De vriend achter het bureau observeert de persoon zeker.
De vriend achter het bureau groet	De vriend achter het bureau groeten	singular	1	5	De vriend achter het bureau groet de persoon zeker.
De vriend naast de kat verwart	De vriend naast de kat verwarren	singular	1	5	De vriend naast de kat verwart de persoon voorzichtig.
De vriend naast de kat stimuleert	De vriend naast de kat stimuleren	singular	1	5	De vriend naast de kat stimuleert de persoon voorzichtig.
